# timestamp tx ty tz qx qy qz qw
1783055772.600377 22.546141 14.408215 0.693291 -0.042458 0.164817 0.532260 0.829296
1783055772.700217 22.541460 14.403418 0.692582 -0.043432 0.166699 0.528615 0.831198
1783055772.800057 22.536724 14.398242 0.692466 -0.044370 0.170150 0.523589 0.833627
1783055772.900377 22.534857 14.391165 0.692471 -0.043447 0.176880 0.519102 0.835080
1783055773.000217 22.534567 14.379987 0.693653 -0.041172 0.181836 0.514556 0.836943
1783055773.100070 22.532583 14.369164 0.694842 -0.041942 0.185762 0.510620 0.838451
1783055773.200391 22.533251 14.356788 0.697459 -0.045386 0.188103 0.511556 0.837178
1783055773.300231 22.533714 14.340737 0.700570 -0.045039 0.187644 0.512249 0.836876
1783055773.400071 22.534845 14.323772 0.702291 -0.045930 0.186896 0.511414 0.837506
1783055773.500391 22.536068 14.305280 0.705179 -0.046067 0.183666 0.512067 0.837814
1783055773.600230 22.536552 14.286416 0.708590 -0.047896 0.178511 0.515235 0.836883
1783055773.700071 22.538040 14.267168 0.710581 -0.048101 0.176341 0.516981 0.836254
1783055773.800390 22.539587 14.246961 0.713645 -0.045017 0.175868 0.518987 0.835282
1783055773.900231 22.540716 14.227046 0.713971 -0.042616 0.173941 0.520164 0.835079
1783055774.000071 22.538748 14.207621 0.714424 -0.043273 0.171503 0.522163 0.834302
1783055774.100404 22.536337 14.188640 0.714564 -0.046045 0.171736 0.524039 0.832929
1783055774.200244 22.533419 14.170620 0.714205 -0.045800 0.171350 0.526066 0.831743
1783055774.300084 22.529827 14.152018 0.714495 -0.042108 0.170802 0.527333 0.831248
1783055774.400404 22.524420 14.132964 0.712837 -0.038555 0.168534 0.529208 0.830692
1783055774.500244 22.516472 14.116397 0.709972 -0.039846 0.167497 0.528125 0.831529
1783055774.600084 22.507351 14.099448 0.706820 -0.038492 0.166270 0.530408 0.830385
1783055774.700404 22.496452 14.083553 0.704206 -0.037994 0.165912 0.532677 0.829026
1783055774.800244 22.485525 14.067959 0.699772 -0.039022 0.166146 0.534752 0.827595
1783055774.900084 22.471117 14.053771 0.699583 -0.038832 0.165517 0.535944 0.826958
1783055775.000404 22.456518 14.041432 0.699649 -0.038362 0.164744 0.536734 0.826622
1783055775.100257 22.440786 14.030074 0.698946 -0.037728 0.165377 0.535901 0.827066
1783055775.200097 22.423372 14.019331 0.699223 -0.037898 0.162905 0.533424 0.829147
1783055775.300417 22.406527 14.010523 0.700645 -0.038324 0.161157 0.529479 0.831993
1783055775.400257 22.387764 14.002026 0.702615 -0.036665 0.159147 0.525331 0.835078
1783055775.500098 22.369246 13.993880 0.703089 -0.039436 0.155482 0.520810 0.838467
1783055775.600417 22.350269 13.985836 0.703280 -0.041150 0.155446 0.514743 0.842130
1783055775.700258 22.334641 13.980740 0.705637 -0.041309 0.159386 0.509066 0.844832
1783055775.800097 22.321764 13.973357 0.708664 -0.038627 0.162458 0.502830 0.848102
1783055775.900417 22.309515 13.966729 0.710234 -0.037767 0.165074 0.497986 0.850491
1783055776.000257 22.299276 13.959922 0.710826 -0.038664 0.166427 0.493097 0.853031
1783055776.100111 22.291086 13.955636 0.711348 -0.039912 0.168370 0.489765 0.854511
1783055776.200431 22.286453 13.949883 0.710709 -0.040539 0.170076 0.486789 0.855843
1783055776.300271 22.285276 13.944345 0.711200 -0.040646 0.171238 0.486806 0.855597
1783055776.400111 22.283619 13.939196 0.710203 -0.041578 0.171927 0.486630 0.855514
1783055776.500431 22.284761 13.935996 0.710239 -0.044590 0.175081 0.485851 0.855165
1783055776.600271 22.287725 13.932261 0.709008 -0.047068 0.177065 0.486811 0.854077
1783055776.700111 22.291285 13.929065 0.708355 -0.046856 0.177904 0.488771 0.852794
1783055776.800431 22.296799 13.924959 0.708271 -0.043510 0.176369 0.493825 0.850375
1783055776.900271 22.300920 13.922825 0.710606 -0.041999 0.171445 0.497743 0.849173
1783055777.000111 22.303656 13.920725 0.709500 -0.045621 0.165102 0.501250 0.848180
1783055777.100444 22.308510 13.920274 0.709234 -0.047166 0.166333 0.503549 0.846491
1783055777.200284 22.311255 13.919474 0.707212 -0.046516 0.166116 0.504951 0.845734
1783055777.300124 22.313078 13.918749 0.705227 -0.048801 0.166149 0.505324 0.845376
1783055777.400444 22.315535 13.920184 0.705164 -0.051542 0.166361 0.504550 0.845634
1783055777.500284 22.316616 13.921818 0.706656 -0.051849 0.165740 0.504935 0.845507
1783055777.600124 22.316118 13.921819 0.706653 -0.049995 0.166089 0.505710 0.845087
1783055777.700444 22.316414 13.923292 0.706840 -0.050151 0.166195 0.506073 0.844840
1783055777.800284 22.316631 13.924526 0.707561 -0.050826 0.166442 0.506480 0.844507
1783055777.900124 22.315886 13.925860 0.707984 -0.050605 0.165957 0.506626 0.844528
1783055778.000444 22.315292 13.927373 0.708212 -0.050925 0.166498 0.506315 0.844589
1783055778.100298 22.313190 13.927960 0.708927 -0.051276 0.166355 0.506915 0.844236
1783055778.200138 22.312077 13.929038 0.708814 -0.051166 0.167059 0.507062 0.844015
1783055778.300458 22.310862 13.929750 0.710967 -0.050406 0.166287 0.506912 0.844303
1783055778.400298 22.309338 13.929552 0.712516 -0.048719 0.165137 0.506963 0.844598
1783055778.500138 22.306705 13.929623 0.714818 -0.048717 0.164236 0.506657 0.844957
1783055778.600458 22.305096 13.929811 0.714991 -0.048772 0.164370 0.506373 0.845098
1783055778.700298 22.304094 13.929732 0.715562 -0.049380 0.164635 0.505896 0.845296
1783055778.800138 22.303434 13.929072 0.715933 -0.049159 0.163179 0.505485 0.845837
1783055778.900458 22.300692 13.929204 0.715680 -0.048987 0.160952 0.505449 0.846295
1783055779.000298 22.300200 13.928673 0.716019 -0.048710 0.160488 0.505812 0.846183
1783055779.100151 22.299477 13.927053 0.713950 -0.047998 0.160400 0.506191 0.846014
1783055779.200471 22.299265 13.927651 0.712192 -0.048575 0.161394 0.505930 0.845947
1783055779.300311 22.298916 13.927136 0.711413 -0.049739 0.161193 0.505826 0.845980
1783055779.400151 22.299164 13.926815 0.712486 -0.049360 0.160128 0.506268 0.845940
1783055779.500471 22.300793 13.925355 0.711841 -0.047628 0.160085 0.506028 0.846191
1783055779.600311 22.301249 13.923709 0.709972 -0.046715 0.159031 0.505902 0.846516
1783055779.700151 22.301918 13.922379 0.707984 -0.045690 0.158957 0.505950 0.846558
1783055779.800471 22.301769 13.922344 0.706713 -0.047050 0.159486 0.505835 0.846452
1783055779.900311 22.303452 13.921963 0.705209 -0.047320 0.160616 0.505869 0.846203
1783055780.000151 22.303745 13.920791 0.706082 -0.047947 0.160815 0.505638 0.846268
1783055780.100485 22.304022 13.920295 0.706107 -0.047756 0.160210 0.505512 0.846469
1783055780.200325 22.304649 13.919013 0.705785 -0.046657 0.159735 0.505372 0.846704
1783055780.300165 22.305569 13.918495 0.706467 -0.046342 0.159774 0.505192 0.846821
1783055780.400485 22.305796 13.916630 0.706764 -0.044799 0.159304 0.505567 0.846769
1783055780.500325 22.307236 13.916163 0.706855 -0.044294 0.160734 0.505882 0.846337
1783055780.600165 22.306557 13.916788 0.706484 -0.045111 0.160458 0.504984 0.846882
1783055780.700485 22.306860 13.916242 0.708215 -0.045824 0.158925 0.504131 0.847641
1783055780.800325 22.306765 13.915706 0.710488 -0.046192 0.158084 0.503883 0.847925
1783055780.900165 22.306265 13.915494 0.711434 -0.044852 0.157139 0.503266 0.848539
1783055781.000485 22.306753 13.914591 0.711620 -0.042995 0.155919 0.503092 0.848964
1783055781.100338 22.306913 13.915336 0.711959 -0.042120 0.156022 0.502447 0.849370
1783055781.200178 22.306585 13.915849 0.713137 -0.042241 0.156129 0.502301 0.849431
1783055781.300018 22.306396 13.916481 0.712620 -0.041597 0.156827 0.502265 0.849356
1783055781.400338 22.305792 13.916326 0.711461 -0.042096 0.158790 0.502023 0.849109
1783055781.500178 22.305454 13.917476 0.711042 -0.043043 0.159948 0.501885 0.848926
1783055781.600018 22.304081 13.918715 0.712954 -0.044322 0.159859 0.501845 0.848901
1783055781.700338 22.304445 13.918006 0.713381 -0.043249 0.161033 0.501695 0.848823
1783055781.800178 22.303867 13.918592 0.714226 -0.043964 0.161234 0.501133 0.849080
1783055781.900018 22.303337 13.919232 0.714020 -0.045076 0.160491 0.500204 0.849710
1783055782.000338 22.303761 13.918564 0.712874 -0.044377 0.160405 0.499948 0.849914
1783055782.100192 22.302866 13.917737 0.712214 -0.043116 0.159479 0.500578 0.849782
1783055782.200032 22.303444 13.917530 0.713381 -0.042967 0.158954 0.500545 0.849907
1783055782.300352 22.303530 13.917060 0.714082 -0.043682 0.158874 0.501373 0.849398
1783055782.400192 22.302210 13.915833 0.713893 -0.044187 0.158801 0.501425 0.849354
1783055782.500032 22.302328 13.914670 0.713930 -0.044738 0.158812 0.501824 0.849088
1783055782.600352 22.301880 13.914243 0.713792 -0.045196 0.157937 0.501969 0.849141
1783055782.700192 22.302162 13.913401 0.714416 -0.045262 0.157460 0.502124 0.849134
1783055782.800032 22.302584 13.912189 0.715083 -0.043916 0.156912 0.502319 0.849191
1783055782.900352 22.301802 13.911741 0.715571 -0.043772 0.155487 0.502182 0.849542
1783055783.000192 22.301613 13.911076 0.715796 -0.044225 0.154562 0.502330 0.849600
1783055783.100045 22.301285 13.909922 0.714957 -0.042825 0.154364 0.502627 0.849532
1783055783.200365 22.301271 13.910712 0.715357 -0.042409 0.154450 0.502698 0.849495
1783055783.300205 22.300661 13.910155 0.713563 -0.041723 0.154622 0.502737 0.849474
1783055783.400045 22.299534 13.911071 0.713921 -0.040989 0.153547 0.502857 0.849634
1783055783.500365 22.298901 13.911456 0.712732 -0.039418 0.153833 0.503576 0.849231
1783055783.600205 22.299679 13.911774 0.712017 -0.038771 0.154329 0.503787 0.849045
1783055783.700045 22.299595 13.912097 0.711231 -0.038034 0.153967 0.503915 0.849069
1783055783.800365 22.299051 13.913103 0.711226 -0.038494 0.152860 0.503674 0.849390
1783055783.900205 22.298065 13.915013 0.710975 -0.040249 0.152692 0.503355 0.849529
1783055784.000045 22.298973 13.916337 0.710567 -0.039005 0.152868 0.503740 0.849327
1783055784.100379 22.299341 13.916694 0.710240 -0.039040 0.151964 0.503855 0.849419
1783055784.200218 22.300364 13.918324 0.709966 -0.039874 0.152709 0.503162 0.849657
1783055784.300059 22.300980 13.919905 0.710967 -0.040519 0.152180 0.503137 0.849737
1783055784.400378 22.300848 13.919808 0.710217 -0.040076 0.152510 0.503390 0.849549
1783055784.500219 22.301607 13.921424 0.710503 -0.040200 0.152729 0.503081 0.849687
1783055784.600059 22.303055 13.923285 0.711540 -0.040688 0.153895 0.503049 0.849472
1783055784.700378 22.302959 13.924564 0.713305 -0.042115 0.153971 0.502437 0.849751
1783055784.800219 22.303873 13.925365 0.714338 -0.043083 0.153595 0.502384 0.849802
1783055784.900059 22.305088 13.926200 0.716509 -0.042518 0.154349 0.503393 0.849096
1783055785.000379 22.303946 13.926880 0.718747 -0.042777 0.153377 0.503667 0.849096
1783055785.100232 22.303806 13.927448 0.721839 -0.043026 0.153651 0.503885 0.848905
1783055785.200072 22.304251 13.928061 0.724828 -0.043497 0.153878 0.504412 0.848527
1783055785.300392 22.302214 13.929309 0.729270 -0.044563 0.153469 0.503825 0.848894
1783055785.400232 22.301514 13.928634 0.733805 -0.043366 0.153893 0.504417 0.848528
1783055785.500072 22.300814 13.928181 0.735514 -0.042708 0.155175 0.503590 0.848819
1783055785.600392 22.300678 13.928414 0.737142 -0.043154 0.156193 0.503155 0.848868
1783055785.700232 22.299122 13.928414 0.739977 -0.043676 0.155541 0.502874 0.849127
1783055785.800072 22.298775 13.928151 0.743096 -0.043147 0.154563 0.503504 0.848959
1783055785.900392 22.296831 13.928109 0.745843 -0.042115 0.154070 0.503538 0.849081
1783055786.000232 22.295681 13.927212 0.746241 -0.043482 0.154207 0.503738 0.848869
1783055786.100085 22.295261 13.925874 0.748352 -0.045679 0.153903 0.504952 0.848087
1783055786.200405 22.293919 13.927628 0.752225 -0.048507 0.153287 0.504007 0.848603
1783055786.300246 22.292601 13.926676 0.755433 -0.045678 0.149888 0.506621 0.847810
1783055786.400085 22.291431 13.925937 0.756799 -0.044808 0.146804 0.506437 0.848506
1783055786.500405 22.290653 13.924581 0.755741 -0.043921 0.147250 0.507178 0.848033
1783055786.600245 22.291235 13.925091 0.753955 -0.043869 0.148923 0.506876 0.847923
1783055786.700085 22.290018 13.923172 0.749732 -0.042579 0.149444 0.506855 0.847910
1783055786.800406 22.290262 13.924010 0.750455 -0.042359 0.150459 0.506799 0.847775
1783055786.900245 22.289425 13.924105 0.749951 -0.041805 0.149148 0.507122 0.847841
1783055787.000085 22.289505 13.922656 0.748236 -0.041313 0.147643 0.508735 0.847162
1783055787.100419 22.289803 13.923533 0.748770 -0.041999 0.148358 0.509092 0.846789
1783055787.200259 22.289206 13.923441 0.747815 -0.042331 0.148283 0.509528 0.846523
1783055787.300099 22.289200 13.923104 0.746795 -0.041574 0.148842 0.509896 0.846241
1783055787.400419 22.289888 13.923601 0.745763 -0.041269 0.149533 0.509973 0.846087
1783055787.500259 22.289574 13.924466 0.745670 -0.041643 0.149487 0.509354 0.846450
1783055787.600099 22.290174 13.923662 0.745326 -0.040340 0.149533 0.509259 0.846562
1783055787.700419 22.290535 13.924665 0.745810 -0.040310 0.148801 0.508317 0.847259
1783055787.800259 22.290550 13.924156 0.745718 -0.040109 0.147887 0.507797 0.847740
1783055787.900099 22.290945 13.924874 0.745610 -0.040389 0.148441 0.507360 0.847891
1783055788.000419 22.290678 13.925508 0.746675 -0.040178 0.148502 0.507465 0.847828
1783055788.100272 22.291082 13.924994 0.746909 -0.039890 0.147914 0.508040 0.847600
1783055788.200112 22.291464 13.925319 0.747836 -0.040053 0.147675 0.508266 0.847498
1783055788.300432 22.291231 13.924582 0.748565 -0.040497 0.146709 0.508088 0.847752
1783055788.400272 22.291183 13.925478 0.749751 -0.041525 0.146482 0.508458 0.847519
1783055788.500112 22.292156 13.924847 0.749724 -0.040592 0.147376 0.508826 0.847188
1783055788.600432 22.291809 13.924992 0.749851 -0.039344 0.147778 0.508948 0.847104
1783055788.700272 22.291840 13.924571 0.750138 -0.038606 0.147532 0.508620 0.847378
1783055788.800112 22.292292 13.925499 0.752368 -0.039256 0.146619 0.507636 0.848096
1783055788.900432 22.292011 13.925134 0.753541 -0.037687 0.146096 0.507541 0.848315
1783055789.000272 22.292068 13.926132 0.752476 -0.037202 0.146661 0.507386 0.848331
1783055789.100126 22.293283 13.927204 0.752047 -0.037187 0.147832 0.508150 0.847671
1783055789.200446 22.293682 13.927866 0.753007 -0.037465 0.147574 0.508149 0.847704
1783055789.300286 22.293144 13.929317 0.752006 -0.037828 0.146476 0.508442 0.847703
1783055789.400126 22.293453 13.930283 0.750582 -0.038126 0.147045 0.509263 0.847098
1783055789.500446 22.294119 13.931746 0.750220 -0.038393 0.145792 0.509477 0.847174
1783055789.600286 22.293488 13.933236 0.748929 -0.038472 0.145008 0.509098 0.847533
1783055789.700126 22.294451 13.934301 0.748555 -0.038911 0.144864 0.509093 0.847540
1783055789.800446 22.294609 13.935698 0.747808 -0.038982 0.144467 0.508934 0.847700
1783055789.900285 22.294476 13.936829 0.748286 -0.038871 0.144744 0.508909 0.847673
1783055790.000126 22.294352 13.938007 0.747478 -0.038517 0.144785 0.509020 0.847616
1783055790.100459 22.294386 13.938856 0.746036 -0.039093 0.145525 0.508932 0.847516
1783055790.200299 22.294527 13.939675 0.746142 -0.039650 0.145407 0.509334 0.847268
1783055790.300139 22.294828 13.940251 0.745728 -0.039300 0.145803 0.509493 0.847121
1783055790.400459 22.294119 13.940858 0.748212 -0.039362 0.146190 0.508972 0.847364
1783055790.500299 22.293722 13.941588 0.749625 -0.039505 0.145972 0.509069 0.847337
1783055790.600139 22.293688 13.941867 0.748470 -0.040067 0.146567 0.509199 0.847130
1783055790.700459 22.293180 13.942243 0.749602 -0.040554 0.146874 0.509250 0.847023
1783055790.800299 22.292740 13.942393 0.749705 -0.040290 0.146590 0.509600 0.846874
1783055790.900139 22.292679 13.942210 0.751157 -0.040041 0.146503 0.509954 0.846688
1783055791.000459 22.292742 13.942505 0.750862 -0.040194 0.146886 0.510102 0.846525
1783055791.100312 22.292147 13.942976 0.752136 -0.040756 0.147435 0.510133 0.846384
1783055791.200152 22.291473 13.943055 0.751863 -0.041053 0.147165 0.510264 0.846338
1783055791.300472 22.291801 13.943939 0.753734 -0.041150 0.146940 0.510379 0.846303
1783055791.400312 22.292622 13.943725 0.755292 -0.040751 0.146718 0.509958 0.846615
1783055791.500153 22.292433 13.943619 0.754807 -0.040784 0.145659 0.509659 0.846976
1783055791.600472 22.292332 13.943471 0.754047 -0.041009 0.145982 0.509641 0.846920
1783055791.700312 22.292322 13.943979 0.753750 -0.041108 0.147086 0.510037 0.846486
1783055791.800153 22.292540 13.943691 0.754067 -0.041608 0.146803 0.509802 0.846652
1783055791.900472 22.292566 13.942743 0.754039 -0.042116 0.146670 0.509702 0.846710
1783055792.000313 22.292358 13.943239 0.753711 -0.042433 0.146009 0.509677 0.846823
1783055792.100166 22.292767 13.942110 0.753494 -0.041398 0.145701 0.510119 0.846662
1783055792.200486 22.291803 13.941397 0.752531 -0.040677 0.145395 0.510446 0.846552
1783055792.300326 22.292078 13.940560 0.752156 -0.041077 0.145409 0.510876 0.846271
1783055792.400166 22.291643 13.940290 0.751204 -0.040426 0.144966 0.510782 0.846435
1783055792.500486 22.290993 13.938361 0.750158 -0.040076 0.144964 0.510435 0.846662
1783055792.600326 22.290997 13.937179 0.748326 -0.040200 0.145304 0.509961 0.846883
1783055792.700166 22.291138 13.936673 0.746582 -0.040393 0.145802 0.509389 0.847132
1783055792.800486 22.291250 13.935800 0.746157 -0.040948 0.146189 0.508981 0.847284
1783055792.900326 22.290230 13.935278 0.746230 -0.040040 0.145656 0.509055 0.847375
1783055793.000166 22.289629 13.934868 0.745164 -0.039810 0.144968 0.509675 0.847131
1783055793.100499 22.289820 13.934343 0.745307 -0.039512 0.145170 0.510058 0.846880
1783055793.200339 22.289268 13.933392 0.745339 -0.038291 0.145085 0.510296 0.846807
1783055793.300179 22.287958 13.934163 0.745105 -0.038150 0.144469 0.510192 0.846981
1783055793.400019 22.288448 13.933509 0.746996 -0.038047 0.144733 0.510392 0.846820
1783055793.500339 22.288177 13.933524 0.747057 -0.038589 0.144197 0.509650 0.847334
1783055793.600179 22.287991 13.933673 0.747113 -0.038212 0.144547 0.508925 0.847727
1783055793.700019 22.288212 13.933794 0.748028 -0.036884 0.144591 0.509088 0.847681
1783055793.800339 22.286213 13.934330 0.748222 -0.037148 0.143348 0.509130 0.847855
1783055793.900179 22.285944 13.934300 0.748348 -0.037616 0.143617 0.509365 0.847647
1783055794.000019 22.285986 13.935137 0.748471 -0.038600 0.144372 0.509333 0.847494
1783055794.100353 22.285183 13.935877 0.749730 -0.039824 0.143814 0.508810 0.847846
1783055794.200193 22.284662 13.935308 0.750397 -0.039703 0.142645 0.508742 0.848091
1783055794.300033 22.282885 13.935760 0.748992 -0.039637 0.141616 0.508599 0.848352
1783055794.400353 22.280954 13.936530 0.749096 -0.040318 0.141676 0.507902 0.848727
1783055794.500193 22.280157 13.936725 0.749276 -0.040560 0.142100 0.507390 0.848951
1783055794.600033 22.278816 13.937028 0.748714 -0.039286 0.141631 0.506685 0.849510
1783055794.700353 22.277451 13.937778 0.748792 -0.039679 0.141884 0.505890 0.849924
1783055794.800193 22.275028 13.938666 0.748142 -0.039729 0.142167 0.505389 0.850172
1783055794.900033 22.273783 13.939490 0.747607 -0.039417 0.143030 0.505678 0.849870
1783055795.000353 22.270597 13.940752 0.747544 -0.039405 0.143716 0.505672 0.849758
1783055795.100206 22.267750 13.941849 0.746905 -0.039385 0.143474 0.505512 0.849895
1783055795.200046 22.265406 13.943277 0.746235 -0.039407 0.143891 0.504839 0.850223
1783055795.300366 22.262409 13.944059 0.746493 -0.039046 0.143891 0.504776 0.850278
1783055795.400206 22.259827 13.945860 0.746953 -0.038220 0.144412 0.505711 0.849671
1783055795.500046 22.256460 13.946429 0.746976 -0.037273 0.143751 0.506893 0.849121
1783055795.600366 22.252832 13.947174 0.745991 -0.036963 0.143473 0.508300 0.848340
1783055795.700206 22.249643 13.948074 0.745000 -0.036518 0.144027 0.509336 0.847644
1783055795.800046 22.247076 13.948165 0.743612 -0.037032 0.144259 0.510303 0.847000
1783055795.900366 22.245384 13.947499 0.743261 -0.037442 0.144823 0.511115 0.846396
1783055796.000206 22.242371 13.947267 0.743420 -0.038262 0.144412 0.511722 0.846062
1783055796.100060 22.239136 13.946484 0.743027 -0.039101 0.143437 0.512654 0.845626
1783055796.200380 22.239143 13.944451 0.742665 -0.039827 0.142743 0.514630 0.844508
1783055796.300220 22.237637 13.941808 0.741512 -0.039340 0.142458 0.516016 0.843733
1783055796.400059 22.236765 13.939254 0.739574 -0.039231 0.141724 0.517647 0.842862
1783055796.500380 22.234863 13.938066 0.738758 -0.040251 0.141445 0.519031 0.842009
1783055796.600219 22.234247 13.935362 0.738208 -0.041099 0.140966 0.521370 0.840602
1783055796.700060 22.234243 13.932889 0.737964 -0.040513 0.139836 0.524112 0.839114
1783055796.800380 22.233555 13.930710 0.736727 -0.040680 0.139361 0.526509 0.837683
1783055796.900219 22.234924 13.929134 0.737022 -0.041217 0.139852 0.528152 0.836539
1783055797.000060 22.233862 13.927571 0.737767 -0.041411 0.139787 0.528492 0.836326
1783055797.100393 22.233318 13.927945 0.738703 -0.040533 0.139955 0.529824 0.835498
1783055797.200233 22.234158 13.927539 0.738361 -0.039941 0.140511 0.532068 0.834006
1783055797.300073 22.234560 13.928066 0.738943 -0.039940 0.140690 0.532031 0.833999
1783055797.400393 22.235567 13.929452 0.739780 -0.039702 0.140824 0.531683 0.834210
1783055797.500233 22.234694 13.930435 0.740386 -0.039346 0.140399 0.531570 0.834370
1783055797.600073 22.234604 13.931569 0.742321 -0.039056 0.139353 0.531433 0.834646
1783055797.700393 22.235445 13.933228 0.743331 -0.038691 0.139117 0.531004 0.834976
1783055797.800233 22.235132 13.934457 0.743621 -0.038367 0.137923 0.530510 0.835502
1783055797.900073 22.235279 13.936852 0.744285 -0.038449 0.137954 0.530608 0.835432
1783055798.000393 22.235760 13.938078 0.743593 -0.037593 0.138121 0.531128 0.835113
1783055798.100246 22.235851 13.939477 0.743339 -0.037353 0.139168 0.531251 0.834871
1783055798.200086 22.236324 13.940574 0.742725 -0.037509 0.139448 0.531742 0.834505
1783055798.300406 22.236156 13.941700 0.741183 -0.038302 0.139731 0.531932 0.834300
1783055798.400246 22.235340 13.942518 0.741112 -0.038746 0.139080 0.532007 0.834341
1783055798.500087 22.234913 13.943758 0.740608 -0.039441 0.138916 0.532243 0.834185
1783055798.600406 22.236210 13.944515 0.740172 -0.039989 0.138791 0.532289 0.834150
1783055798.700246 22.235554 13.944585 0.738723 -0.039821 0.138328 0.532085 0.834365
1783055798.800086 22.235540 13.945923 0.737393 -0.040726 0.138392 0.531358 0.834774
1783055798.900406 22.235525 13.946763 0.736375 -0.040916 0.138496 0.531484 0.834667
1783055799.000247 22.236385 13.947059 0.735413 -0.041177 0.139005 0.531707 0.834428
1783055799.100100 22.236647 13.948235 0.735091 -0.040948 0.139138 0.531478 0.834563
1783055799.200420 22.238102 13.948868 0.733927 -0.041264 0.139623 0.531634 0.834367
1783055799.300260 22.239548 13.949405 0.734244 -0.040854 0.139986 0.532087 0.834037
1783055799.400100 22.239897 13.950476 0.733965 -0.040694 0.140133 0.532157 0.833976
1783055799.500420 22.240782 13.951859 0.734511 -0.040989 0.140354 0.532414 0.833760
1783055799.600260 22.241276 13.952973 0.734529 -0.040673 0.139558 0.532707 0.833722
1783055799.700100 22.243032 13.954803 0.734658 -0.040387 0.138540 0.533606 0.833331
1783055799.800420 22.243233 13.955942 0.735633 -0.039987 0.138071 0.534454 0.832884
1783055799.900260 22.244822 13.957241 0.735093 -0.038942 0.138622 0.535222 0.832349
1783055800.000100 22.246859 13.958855 0.733908 -0.038344 0.141919 0.534944 0.831999
1783055800.100434 22.247955 13.961919 0.733671 -0.038393 0.143288 0.533314 0.832809
1783055800.200274 22.249477 13.963710 0.733839 -0.037441 0.143243 0.532984 0.833071
1783055800.300114 22.249413 13.965952 0.734211 -0.036254 0.143081 0.532137 0.833693
1783055800.400434 22.250740 13.967808 0.732565 -0.034712 0.142595 0.532189 0.833809
1783055800.500273 22.251925 13.969613 0.732532 -0.035369 0.141929 0.531596 0.834272
1783055800.600114 22.251966 13.971787 0.731253 -0.037076 0.140982 0.530441 0.835094
1783055800.700433 22.252882 13.973924 0.730470 -0.037794 0.141828 0.530399 0.834945
1783055800.800274 22.253445 13.974746 0.731188 -0.038403 0.143014 0.529634 0.835201
1783055800.900114 22.255405 13.975622 0.730953 -0.038173 0.143083 0.529376 0.835363
1783055801.000434 22.255745 13.975762 0.731505 -0.038652 0.143106 0.528464 0.835914
1783055801.100287 22.256357 13.976426 0.731385 -0.038496 0.143266 0.528804 0.835679
1783055801.200127 22.256205 13.975690 0.731194 -0.038834 0.144123 0.528946 0.835426
1783055801.300447 22.257189 13.974152 0.731321 -0.038743 0.144937 0.529384 0.835012
1783055801.400287 22.256702 13.972707 0.731145 -0.038260 0.144298 0.529139 0.835300
1783055801.500127 22.256475 13.971749 0.733919 -0.038517 0.143605 0.529045 0.835467
1783055801.600447 22.256670 13.969878 0.734134 -0.037829 0.143037 0.528954 0.835654
1783055801.700287 22.255384 13.967814 0.735088 -0.037738 0.143363 0.528380 0.835965
1783055801.800127 22.254614 13.966243 0.736186 -0.037320 0.143235 0.527633 0.836477
1783055801.900447 22.253754 13.963557 0.737522 -0.035960 0.143226 0.526649 0.837158
1783055802.000287 22.250628 13.961521 0.739070 -0.035984 0.142888 0.525818 0.837737
1783055802.100140 22.247814 13.960479 0.738275 -0.035634 0.142743 0.525362 0.838063
1783055802.200460 22.245962 13.959841 0.738426 -0.034969 0.143487 0.524085 0.838763
1783055802.300300 22.244217 13.957723 0.738910 -0.033860 0.143153 0.521803 0.840287
1783055802.400141 22.240866 13.957409 0.738743 -0.032478 0.141610 0.517754 0.843103
1783055802.500460 22.238136 13.956191 0.739386 -0.031650 0.140679 0.513975 0.845599
1783055802.600301 22.237427 13.954823 0.739574 -0.030438 0.140584 0.509965 0.848083
1783055802.700140 22.235668 13.954028 0.739194 -0.029653 0.140970 0.505429 0.850758
1783055802.800460 22.237261 13.953836 0.737116 -0.030206 0.141649 0.501661 0.852854
1783055802.900301 22.238737 13.954025 0.736669 -0.031578 0.141358 0.497228 0.855444
1783055803.000140 22.241060 13.952934 0.735069 -0.030633 0.141506 0.493200 0.857783
1783055803.100474 22.247141 13.952651 0.733974 -0.028944 0.141902 0.488264 0.860595
1783055803.200314 22.254230 13.953145 0.732266 -0.026488 0.139796 0.482740 0.864128
1783055803.300154 22.263256 13.953329 0.729998 -0.024393 0.138770 0.475992 0.868090
1783055803.400474 22.275627 13.956566 0.727259 -0.025187 0.140646 0.469056 0.871533
1783055803.500314 22.292410 13.959504 0.723528 -0.023744 0.142566 0.461926 0.875063
1783055803.600154 22.311405 13.965724 0.722006 -0.021199 0.144816 0.454637 0.878569
1783055803.700474 22.336088 13.973111 0.719327 -0.019367 0.147456 0.451662 0.879706
1783055803.800314 22.363115 13.984625 0.716811 -0.020671 0.150429 0.447435 0.881332
1783055803.900154 22.397352 13.998161 0.713782 -0.020555 0.153992 0.444377 0.882266
1783055804.000474 22.436193 14.015015 0.710528 -0.019025 0.158322 0.442998 0.882227
1783055804.100327 22.480083 14.036555 0.707340 -0.018183 0.163280 0.441793 0.881946
1783055804.200167 22.529099 14.060053 0.702558 -0.015605 0.165878 0.437322 0.883737
